# The portion FNDDS calls typical for each food, in grams. Generated by
# tools/TypicalPortionQuery. Do not edit by hand.
# Source: "stated" is the catalogue's own Quantity-not-specified amount;
# "median" is the middle of the portions it does list, for foods with no default.
# The grade is NOT computed on this. A letter is per 100 g and does not move with
# how much was eaten (ComponentStrategy). This is what the product shows beside it.
FdcId,Grams,Source,Description
2710455,372,stated,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted"
2710456,372,stated,"Coffee, instant, pre-sweetened with sugar, reconstituted"
2710457,360,stated,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted"
2710458,360,stated,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted"
2710459,360,stated,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted"
2710460,372,stated,"Coffee, pre-lightened and pre-sweetened with sugar"
2710461,372,stated,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar"
2710462,360,stated,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener"
2710463,360,stated,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener"
2710464,360,stated,"Coffee, pre-lightened"
2710465,360,stated,"Coffee, decaffeinated, pre-lightened"
2710466,372,stated,"Coffee, pre-sweetened with sugar"
2710467,372,stated,"Coffee, decaffeinated, pre-sweetened with sugar"
2710468,360,stated,"Coffee, pre-sweetened with low calorie sweetener"
2710469,360,stated,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener"
2710470,360,stated,"Coffee and chicory, brewed"
2710471,360,stated,"Coffee and chicory, brewed, decaffeinated"
2710472,360,stated,"Coffee, Cappuccino"
2710473,360,stated,"Coffee, Cappuccino, nonfat"
2710474,360,stated,"Coffee, Cappuccino, with non-dairy milk"
2710475,360,stated,"Coffee, Cappuccino, decaffeinated"
2710476,360,stated,"Coffee, Cappuccino, decaffeinated, nonfat"
2710477,360,stated,"Coffee, Cappuccino, decaffeinated, with non-dairy milk"
2710478,341,stated,"Coffee, bottled/canned"
2710479,330,stated,"Coffee, bottled/canned, light"
2710480,1.5,stated,"Coffee, instant, not reconstituted"
2710481,1.5,stated,"Coffee, instant, decaffeinated, not reconstituted"
2710482,12.8,stated,"Coffee, instant, pre-sweetened with sugar, not reconstituted"
2710483,12.8,stated,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted"
2710484,12.8,stated,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted"
2710485,6.6,stated,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted"
2710486,360,stated,"Coffee substitute"
2710487,360,stated,"Chicory beverage"
2710488,360,stated,"Tea, hot, leaf, black"
2710489,360,stated,"Tea, hot, leaf, black, decaffeinated"
2710490,360,stated,"Tea, hot, leaf, green"
2710491,360,stated,"Tea, hot, leaf, green, decaffeinated"
2710492,360,stated,"Tea, hot, leaf, oolong"
2710493,360,stated,"Tea, iced, instant, black, unsweetened"
2710494,372,stated,"Tea, iced, instant, black, pre-sweetened with sugar"
2710495,372,stated,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar"
2710496,360,stated,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener"
2710497,360,stated,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener"
2710498,360,stated,"Tea, iced, instant, black, decaffeinated, unsweetened"
2710499,360,stated,"Tea, iced, instant, green, unsweetened"
2710500,372,stated,"Tea, iced, instant, green, pre-sweetened with sugar"
2710501,360,stated,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener"
2710502,360,stated,"Tea, hot, herbal"
2710503,360,stated,"Tea, hot, hibiscus"
2710504,260,stated,"Corn beverage"
2710505,360,stated,"Tea, hot, chamomile"
2710506,360,stated,"Tea, hot, with milk"
2710507,360,stated,"Tea, ginger"
2710508,435,stated,"Tea, bubble"
2710509,372,stated,"Tea, kombucha"
2710510,1,stated,"Tea, iced, instant, black, unsweetened, dry"
2710511,28,stated,"Tea, iced, instant, black, pre-sweetened, dry"
2710512,240,stated,"Iced Tea / Lemonade juice drink"
2710513,240,stated,"Iced Tea / Lemonade juice drink, light"
2710514,240,stated,"Iced Tea / Lemonade juice drink, diet"
2710515,372,stated,"Tea, iced, brewed, black, pre-sweetened with sugar"
2710516,360,stated,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener"
2710517,360,stated,"Tea, iced, brewed, black, unsweetened"
2710518,372,stated,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar"
2710519,360,stated,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener"
2710520,360,stated,"Tea, iced, brewed, black, decaffeinated, unsweetened"
2710521,372,stated,"Tea, iced, brewed, green, pre-sweetened with sugar"
2710522,360,stated,"Tea, iced, brewed, green, pre-sweetened with low calorie sweetener"
2710523,360,stated,"Tea, iced, brewed, green, unsweetened"
2710524,372,stated,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with sugar"
2710525,360,stated,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with low calorie sweetener"
2710526,360,stated,"Tea, iced, brewed, green, decaffeinated, unsweetened"
2710527,360,stated,"Tea, iced, bottled, black"
2710528,360,stated,"Tea, iced, bottled, black, decaffeinated"
2710529,360,stated,"Tea, iced, bottled, black, diet"
2710530,360,stated,"Tea, iced, bottled, black, decaffeinated, diet"
2710531,360,stated,"Tea, iced, bottled, black, unsweetened"
2710532,360,stated,"Tea, iced, bottled, black, decaffeinated, unsweetened"
2710533,360,stated,"Tea, iced, bottled, green"
2710534,360,stated,"Tea, iced, bottled, green, diet"
2710535,360,stated,"Tea, iced, bottled, green, unsweetened"
2710536,372,stated,"Soft drink, NFS"
2710537,360,stated,"Soft drink, NFS, diet"
2710538,480,stated,"Water, tonic"
2710539,480,stated,"Water, carbonated, plain"
2710540,480,stated,"Water, carbonated, flavored"
2710541,372,stated,"Soft drink, cola"
2710542,360,stated,"Soft drink, cola, diet"
2710543,372,stated,"Soft drink, cola, decaffeinated"
2710544,360,stated,"Soft drink, cola, decaffeinated, diet"
2710545,372,stated,"Soft drink, pepper type"
2710546,360,stated,"Soft drink, pepper type, diet"
2710547,372,stated,"Soft drink, pepper type, decaffeinated"
2710548,360,stated,"Soft drink, pepper type, decaffeinated, diet"
2710549,372,stated,"Soft drink, cream soda"
2710550,360,stated,"Soft drink, cream soda, diet"
2710551,372,stated,"Soft drink, fruit flavored, caffeine free"
2710552,360,stated,"Soft drink, fruit flavored, diet, caffeine free"
2710553,372,stated,"Soft drink, fruit flavored, caffeine containing"
2710554,360,stated,"Soft drink, fruit flavored, caffeine containing, diet"
2710555,372,stated,"Soft drink, ginger ale"
2710556,360,stated,"Soft drink, ginger ale, diet"
2710557,372,stated,"Soft drink, root beer"
2710558,360,stated,"Soft drink, root beer, diet"
2710559,372,stated,"Soft drink, chocolate flavored"
2710560,360,stated,"Soft drink, chocolate flavored, diet"
2710561,372,stated,"Soft drink, cola, fruit or vanilla flavored"
2710562,372,stated,"Soft drink, cola, chocolate flavored"
2710563,360,stated,"Soft drink, cola, fruit or vanilla flavored, diet"
2710564,360,stated,"Soft drink, cola, chocolate flavored, diet"
2710565,372,stated,"Fruit juice drink, citrus, carbonated"
2710566,372,stated,"Fruit juice drink, noncitrus, carbonated"
2710567,248,stated,"Fruit juice drink"
2710568,248,stated,"Tamarind drink"
2710569,248,stated,"Fruit punch, made with fruit juice and soda"
2710570,248,stated,"Lemonade, fruit juice drink"
2710571,248,stated,"Lemonade, fruit flavored drink"
2710572,72,stated,"Lemonade, frozen concentrate, not reconstituted"
2710573,248,stated,"Fruit flavored drink"
2710574,225,stated,"Pina Colada, nonalcoholic"
2710575,225,stated,"Margarita mix, nonalcoholic"
2710576,660,stated,"Slush frozen drink"
2710577,660,stated,"Slush frozen drink, no sugar added"
2710578,248,stated,"Fruit flavored drink, with high vitamin C"
2710579,248,stated,"Cranberry juice drink, with high vitamin C"
2710580,248,stated,"Fruit juice drink, with high vitamin C"
2710581,248,stated,"Vegetable and fruit juice drink, with high vitamin C"
2710582,248,stated,"Fruit juice drink (Sunny D)"
2710583,248,stated,"Fruit flavored drink, powdered, reconstituted"
2710584,248,stated,"Fruit flavored drink, with high vitamin C, powdered, reconstituted"
2710585,240,stated,"Fruit juice drink, with high vitamin C, light"
2710586,240,stated,"Fruit juice drink, light"
2710587,240,stated,"Fruit juice drink, diet"
2710588,240,stated,"Cranberry juice drink, with high vitamin C, light"
2710589,240,stated,"Grape juice drink, light"
2710590,240,stated,"Orange juice beverage, 40-50% juice, light"
2710591,248,stated,"Apple juice beverage, 40-50% juice, light"
2710592,248,stated,"Lemonade, fruit juice drink, light"
2710593,240,stated,"Pomegranate juice beverage, 40-50% juice, light"
2710594,240,stated,"Vegetable and fruit juice drink, with high vitamin C, diet"
2710595,240,stated,"Vegetable and fruit juice drink, with high vitamin C, light"
2710596,240,stated,"Fruit flavored drink, with high vitamin C, diet"
2710597,240,stated,"Fruit flavored drink, diet"
2710598,240,stated,"Fruit flavored drink, with high vitamin C, powdered, reconstituted, diet"
2710599,240,stated,"Fruit flavored drink, powdered, reconstituted, diet"
2710600,248,stated,"Fruit juice drink (Capri Sun)"
2710601,248,stated,"Fruit juice drink, added calcium (Sunny D)"
2710602,248,stated,"Horchata, made with water"
2710603,248,stated,"Horchata, made with milk"
2710604,248,stated,"Frescavena"
2710605,248,stated,"Atole de avena"
2710606,248,stated,"Sugar cane beverage"
2710607,248,stated,"Atole"
2710608,248,stated,"Atole de chocolate"
2710609,180,stated,"Wine, nonalcoholic"
2710610,360,stated,"Beer, nonalcoholic"
2710611,225,stated,"Shirley Temple"
2710612,27,stated,"Fruit flavored drink, with high vitamin C, powdered, not reconstituted"
2710613,17,stated,"Fruit flavored drink, powdered, not reconstituted"
2710614,2,stated,"Fruit flavored drink, powdered, not reconstituted, diet"
2710615,36,stated,"Sports drink, dry concentrate, not reconstituted"
2710616,360,stated,"Beer"
2710617,360,stated,"Beer, light"
2710618,360,stated,"Beer, higher alcohol"
2710619,360,stated,"Alcoholic malt beverage, sweetened"
2710620,360,stated,"Alcoholic malt beverage"
2710621,360,stated,"Hard cider"
2710622,360,stated,"Hard seltzer"
2710623,45,stated,"Liqueur"
2710624,68,stated,"Liqueur, cream"
2710625,45,stated,"Liqueur, coffee flavored"
2710626,225,stated,"Cocktail, NFS"
2710627,90,stated,"Brandy Alexander"
2710628,225,stated,"Bloody Mary"
2710629,225,stated,"Cape Cod"
2710630,225,stated,"Daiquiri"
2710631,42,stated,"Gelatin shot, alcoholic"
2710632,120,stated,"Gimlet"
2710633,225,stated,"Gin and tonic"
2710634,225,stated,"Greyhound"
2710635,180,stated,"Jagerbomb"
2710636,90,stated,"Kamikaze"
2710637,120,stated,"Manhattan"
2710638,225,stated,"Margarita"
2710639,120,stated,"Martini"
2710640,120,stated,"Martini, flavored"
2710641,225,stated,"Michelada"
2710642,180,stated,"Mimosa"
2710643,225,stated,"Mint julep"
2710644,225,stated,"Mojito"
2710645,225,stated,"Moscow mule"
2710646,180,stated,"Old fashioned"
2710647,225,stated,"Orange Blossom"
2710648,90,stated,"Rob Roy"
2710649,60,stated,"Rusty Nail"
2710650,225,stated,"Screwdriver"
2710651,225,stated,"Seabreeze"
2710652,225,stated,"Seven and Seven"
2710653,225,stated,"Tom Collins"
2710654,225,stated,"Whiskey sour"
2710655,225,stated,"Whiskey and soda"
2710656,225,stated,"Whiskey and water"
2710657,225,stated,"Whiskey and cola"
2710658,225,stated,"Whiskey and diet cola"
2710659,225,stated,"Whiskey and ginger ale"
2710660,225,stated,"Rum and cola"
2710661,225,stated,"Rum and diet cola"
2710662,225,stated,"Pina Colada"
2710663,225,stated,"Brandy and cola"
2710664,225,stated,"Vodka and soda"
2710665,225,stated,"Vodka and lemonade"
2710666,225,stated,"Vodka and cola"
2710667,225,stated,"Vodka and diet cola"
2710668,225,stated,"Vodka and energy drink"
2710669,225,stated,"Vodka and water"
2710670,225,stated,"Vodka and tonic"
2710671,225,stated,"Sloe gin fizz"
2710672,75,stated,"Black Russian"
2710673,225,stated,"White Russian"
2710674,225,stated,"Fruit punch, alcoholic"
2710675,180,stated,"Champagne punch"
2710676,225,stated,"Singapore Sling"
2710677,180,stated,"Mai Tai"
2710678,225,stated,"Tequila Sunrise"
2710679,225,stated,"Long Island iced tea"
2710680,225,stated,"Fuzzy Navel"
2710681,240,stated,"Alcoholic coffee drink"
2710682,225,stated,"Frozen daiquiri"
2710683,225,stated,"Frozen margarita"
2710684,240,stated,"Eggnog, alcoholic"
2710685,225,stated,"Gin fizz"
2710686,90,stated,"Rum, hot buttered"
2710687,180,stated,"Wine, sparkling"
2710688,180,stated,"Wine, red"
2710689,180,stated,"Wine, white"
2710690,180,stated,"Wine, rose"
2710691,180,stated,"Wine, rice"
2710692,105,stated,"Wine, dessert, sweet"
2710693,180,stated,"Wine, light"
2710694,135,stated,"Wine cooler"
2710695,228,stated,"Sangria, red"
2710696,228,stated,"Sangria, white"
2710697,180,stated,"Wine spritzer"
2710698,150,stated,"Glug"
2710699,42,stated,"Brandy"
2710700,42,stated,"Whiskey"
2710701,42,stated,"Scotch"
2710702,42,stated,"Gin"
2710703,42,stated,"Rum"
2710704,42,stated,"Vodka"
2710705,42,stated,"Tequila"
2710706,360,stated,"Water, NFS"
2710707,360,stated,"Water, tap"
2710708,360,stated,"Water, bottled, plain"
2710709,480,stated,"Water, non-carbonated, flavored"
2710710,180,stated,"Water beverage, fruit flavored"
2710711,480,stated,"Water, enhanced, regular"
2710712,480,stated,"Water, enhanced, diet"
2710713,120,stated,"Water, baby"
2710714,256,stated,"Nutritional drink or shake, ready-to-drink (Boost)"
2710715,256,stated,"Nutritional drink or shake, ready-to-drink (Boost Plus)"
2710716,341,stated,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)"
2710717,252,stated,"Nutritional drink or shake, ready-to-drink (Ensure)"
2710718,252,stated,"Nutritional drink or shake, ready-to-drink (Ensure Plus)"
2710719,248,stated,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)"
2710720,352,stated,"Nutritional drink or shake, ready-to-drink (Muscle Milk)"
2710721,272,stated,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)"
2710722,341,stated,"Nutritional drink or shake, ready-to-drink (Slim Fast)"
2710723,341,stated,"Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)"
2710724,341,stated,"Nutritional drink or shake, high protein, ready-to-drink (Slim Fast)"
2710725,248,stated,"Nutritional drink or shake, ready-to-drink, NFS"
2710726,256,stated,"Nutritional drink or shake, high protein, ready-to-drink, NFS"
2710727,248,stated,"Nutritional drink or shake, high protein, light, ready-to-drink, NFS"
2710728,247,stated,"Nutritional drink or shake, liquid, soy-based"
2710729,37,stated,"Nutritional powder mix (Carnation Instant Breakfast)"
2710730,20,stated,"Nutritional powder mix, sugar free (Carnation Instant Breakfast)"
2710731,39,stated,"Nutritional powder mix (EAS Whey Protein Powder)"
2710732,44,stated,"Nutritional powder mix (EAS Soy Protein Powder)"
2710733,25,stated,"Nutritional powder mix, high protein (Herbalife)"
2710734,87,stated,"Nutritional powder mix (Isopure)"
2710735,70,stated,"Nutritional powder mix (Muscle Milk)"
2710736,50,stated,"Nutritional powder mix, light (Muscle Milk)"
2710737,26,stated,"Nutritional powder mix (Slim Fast)"
2710738,14,stated,"Nutritional powder mix, sugar free (Slim Fast)"
2710739,26,stated,"Nutritional powder mix, high protein (Slim Fast)"
2710740,34,stated,"Nutritional powder mix, NFS"
2710741,44,stated,"Nutritional powder mix, high protein, NFS"
2710742,26,stated,"Nutritional powder mix, whey based, NFS"
2710743,36,stated,"Nutritional powder mix, protein, soy based, NFS"
2710744,8,stated,"Nutritional powder mix, protein, light, NFS"
2710745,31,stated,"Nutritional powder mix, protein, NFS"
2710746,496,stated,"Energy drink (Full Throttle)"
2710747,496,stated,"Energy drink (Monster)"
2710748,496,stated,"Energy drink (Mountain Dew AMP)"
2710749,496,stated,"Energy drink (No Fear)"
2710750,496,stated,"Energy drink (No Fear Motherload)"
2710751,496,stated,"Energy drink (NOS)"
2710752,496,stated,"Energy drink (Red Bull)"
2710753,496,stated,"Energy drink (Rockstar)"
2710754,496,stated,"Energy drink (SoBe Energize Energy Juice Drink)"
2710755,372,stated,"Energy drink (Vault)"
2710756,496,stated,"Energy Drink"
2710757,480,stated,"Energy drink, low calorie (Monster)"
2710758,30,stated,"Energy drink, sugar free (Monster)"
2710759,480,stated,"Energy drink, sugar free (Mountain Dew AMP)"
2710760,480,stated,"Energy drink, sugar free (No Fear)"
2710761,480,stated,"Energy drink, sugar-free (NOS)"
2710762,248,stated,"Energy drink (Ocean Spray Cran-Energy Juice Drink)"
2710763,480,stated,"Energy drink, sugar-free (Red Bull)"
2710764,480,stated,"Energy drink, sugar free (Rockstar)"
2710765,360,stated,"Energy drink, sugar free (Vault)"
2710766,260,stated,"Energy drink (XS)"
2710767,260,stated,"Energy drink (XS Gold Plus)"
2710768,480,stated,"Energy drink, sugar free"
2710769,496,stated,"Sports drink (Gatorade G)"
2710770,496,stated,"Sports drink (Powerade)"
2710771,496,stated,"Sports drink, NFS"
2710772,480,stated,"Sports drink, low calorie (Gatorade G2)"
2710773,480,stated,"Sports drink, low calorie (Powerade Zero)"
2710774,480,stated,"Sports drink, low calorie"
2710775,248,stated,"Fluid replacement, electrolyte solution"
2710776,120,stated,"Fluid replacement, 5% glucose in water"
2710777,248,stated,"Fruit juice, acai blend"
2710778,248,stated,"Cheese as ingredient in sandwiches"
2710779,248,stated,"Cheese and Queso as ingredient"
2710780,248,stated,"Beef as ingredient in recipes"
2710781,248,stated,"Breakfast meat as ingredient in omelet"
2710782,248,stated,"Chicken as ingredient in recipes"
2710783,248,stated,"Fish, cooked, as ingredient"
2710784,248,stated,"Fish fillet, fried as ingredient in sandwiches"
